text,label
"Linda Medley (born May 17, 1964, in Stockton, California) is an American comic book author and illustrator, known for her Castle Waiting series of comic books and graphic novels.",Artist
"The 2001 Miami Hurricanes baseball team represented the University of Miami in the 2001 NCAA Division I baseball season. The team was coached by Jim Morris in his 8th season. The Hurricanes won the College World Series, defeating the Stanford Cardinal in the championship game.",SportsTeamSeason
"Route 289 is a collector road in the Canadian province of Nova Scotia. It is located in the northern and central part of the province, connecting Melmerby Beach Provincial Park in Kings Head with Route 236 near Green Oaks.",RouteOfTransportation
Blessed Bronislava (Polish: Bronisława; circa 1204–1259) was a Polish nun of the Premonstratensian Order. She is beatified in the Roman Catholic Church.,Cleric
"Hear The Echo (2001 – 4 April 2009) was an Irish-bred National Hunt racing horse trained by Mouse Morris and ridden by jockey Davy Russell. In 23 starts Hear The Echo won four races, finished second once and third once, with career earnings were £164,006; his best-known win was the 2008 Irish Grand National. On 4 April 2009, Hear The Echo collapsed near the finish of the Grand National and later died.",Horse
Captain Tsubasa J: Get In The Tomorrow (キャプテン翼J ゲットインザトゥモロウ) is a Japan-exclusive action/cinematic soccer video game released in 1995 by Bandai for the PlayStation. The game is one of few to have two modes: a friendly match mode and a story mode in which you follow the plot of the actual anime.,Software
The Pârâul Stâna lui Rusu is a tributary of the Pârâul Bradului in Romania.,Stream
Frank O'Neill (born 30 September 1926) is an Australian former swimmer. He competed in three events at the 1952 Summer Olympics.,Athlete
"Agnus Dei, referring to the Christian theological concept of the Lamb of God, and the associated liturgical text from the Roman Catholic Latin Mass has been set to music by many composers, as it is normally one of the movements or sections in a sung Mass setting. However, sometimes it stands alone, e.g., it provides the lyrics for Agnus Dei, the choral arrangement of Samuel Barber's Adagio for Strings.",MusicalWork
"Thianella is a spider genus of the Salticidae family (jumping spiders). Its only species, T. disjuncta, occurs only on Java. The male of the species was assumed to be close to Thiania by Roewer (1954), but his placements of salticids is often questionable. No drawings exist.",Animal
"The third of three 1949 Buenos Aires Grand Prix (official name: IV Gran Premio del General Juan Perón y de la Ciudad de Buenos Aires), was a Grand Prix motor race held at the Palermo street circuit in Buenos Aires on December 18, 1949.",SportsEvent
"Karin Haftenberger (born June 3, 1948) is an East German sprint canoeist who competed in the late 1960s. She won a bronze medal in the K-4 500 m event at the 1966 ICF Canoe Sprint World Championships in East Berlin. Haftenberger also finished fifth in the K-2 500 m event at the 1968 Summer Olympics in Mexico City.",Athlete
Murrays Coaches is an Australian express and coach charter company.,Company
"The 1999 South American Youth Championship (Sudamericana sub-20) is a football competition contested by all ten U-20 national football teams of CONMEBOL. The tournament was held in Argentina between January 5 and January 25, 1999, the 23rd time the competition had been held and the 2nd to take place in the country. Argentina finished undefeated, winning their 3rd trophy.",Tournament
"Air Kiribati Limited is the national airline of Kiribati operating passenger services within the Gilbert Islands of Kiribati, and to Fiji. It also operates charters, medical evacuation and search and rescue services. Its main base is Bonriki International Airport, Tarawa Atoll. Until 2008, it was the only airline to operate Kiribati domestic routes. In January, 2009, a new airline was established, Coral Sun Airways, that also flies to all of the Gilbert Islands.",Company
NGC 13 is a spiral galaxy in the Andromeda constellation.,CelestialBody
Volcán Ixtepeque is a stratovolcano in southern Guatemala. It consists of several rhyolitic lava domes and basaltic cinder cones. Its name is derived from the nahuatl word for obsidian. Ixtepeque was one of the most important obsidian sources in pre-Columbian Mesoamerica.,NaturalPlace
Wu Nana (born 1990) is a Chinese handball player. She plays on the Chinese national team and participated at the 2011 World Women's Handball Championship in Brazil.,Athlete
"Coccobotrys is a genus of green algae, in the family Chaetophoraceae.",Plant
"Hotel Chinzanso Tokyo is a five star hotel in Bunkyō, Tokyo. The property is divided into four areas – the hotel building, the Tower building, the Plaza building, and Chinzan-so garden. The hotel has 260 rooms and suites, 12 restaurants and bars, 36 meeting and banquet rooms and Tokyo's largest hotel spa facility, Yu, The Spa.",Building
"Acarologia is a quarterly peer-reviewed open access scientific journal covering all aspects of acarology. It was established by Marc André and François Grandjean in 1959 to promote research in acarology. The editor-in-chief is Serge Kreiter (INRA, Montpellier).",PeriodicalLiterature
"In Greek mythology, Enchelus was one of the sons of Illyrius and the eponymous ancestor of the Enchelaeae.",FictionalCharacter
"Curling was a demonstration sport at the 1932 Winter Olympics. The venue was the Olympic Indoor Arena in Lake Placid, New York. Eight teams from two countries (4 American teams and 4 Canadian Teams) competed in this event. Only men's curling was contested at these Olympics. The matches were held on February 4 and 5, 1932. Each of the Canadian teams played against each of the American teams.",Olympics
"Lake Ukiel (or Krzywe Lake - informal name) is a lake in Poland which is located on Pojezierze Olsztyńskie, in the northwest part of Olsztyn, between district Dajtki, Gutkowo i Likusy. \n*  Lake's volume: 43 611,5 tys. m³ \n*  Degree of purity: II (2004) \n*  Category of susceptibility to degradation: II (2004) Ukiel is the biggest lake in Olsztyn. There are pensions, hotels and a municipal beach.",BodyOfWater
"Birdcatcher (1833–1860), or Irish Birdcatcher, was an excellent Thoroughbred racehorse and a leading sire.",Horse
"The FA Cup 1984–85 is the 104th season of the world's oldest football knockout competition; The Football Association Challenge Cup, or FA Cup for short. The large number of clubs entering the tournament from lower down the English football league system meant that the competition started with a number of preliminary and qualifying rounds. The 28 victorious teams from the Fourth Round Qualifying progressed to the First Round Proper.",Tournament
North Sydney Bus Charters is an Australian bus company operating charter services in Sydney.,Company
"Club Bàsquet Pla de Na Tesa, also known as Opentach Bàsquet Pla by sponsorship reasons, is a basketball team based in Marratxí, Balearic Islands (Spain). The team currently plays in league LEB Plata.",SportsTeam
Carolina Yanuzzi is an Argentinian beauty pageant title holder. She was crowned Miss Argentina 2013 and will represent Argentina at the Miss Earth 2014 and Miss Atlantico Internacional 2014.,Person
"The 2014 Keio Challenger was a professional tennis tournament played on hard courts. It was the tenth edition of the tournament which is part of the 2014 ATP Challenger Tour. It took place in Yokohama, Japan between November 10 and November 16, 2014.",Tournament
Scopimera inflata is an Australian endemic species of sand bubbler crab common to wave exposed and estuarine sandy tropical and subtropical beaches of eastern Australia. Scopimera inflata are sand coloured and small sized with adults growing to 12mm across. The species occur in aggregations just below the high tide mark with females and smaller individuals mainly on the seaward side and males on the terrestrial side of the aggregation.,Animal
"Tiffany Stiegler (born January 14, 1984) is an American figure skater who competed in both pair skating and ice dancing. Competing in pairs with her brother Johnnie Stiegler, she won the bronze medal at the 1998 Sparkassen Cup on Ice and placed fourth at the 1999 World Junior Championships. She was first alternate on three Olympic teams, 1998, 2002, and 2006.",WinterSportPlayer
"The Kulmbach Brewery Corporation (German: Kulmbacher Brauerei AG) was founded in 1895 by Johann W. Reichel, Johann K. Scheiding and Johann M. Hübbner under the name Reichelbräu. The company is situated in Kulmbach, a city in Upper Franconia, Bavaria, Germany.",Company
Blattisocius quadridentatus is a species of mites in the family Blattisociidae.,Animal
"Stuart E. Jones is an American diplomat. He has served as the United States Ambassador to Iraq since September 17, 2014, and previously served as the United States Ambassador to Jordan from July 21, 2011 to July 28, 2014.",Person
"Marie Valentine Joséphine de Sainte-Aldegonde (29 May 1820 – 23 September 1891) was the wife of Alexandre Edmond de Talleyrand-Périgord, 3rd Duke of Dino, and mistress of Anatole Demidov.",Person
Isaac de Caus (1590–1648) was a French landscaper and architect. He arrived in England in 1612 to carry on the work that his brother Salomon de Caus had left behind. He is noted for his work at Wilton House and Lincoln's Inn. He was the architect in charge of carrying out Inigo Jones's design for Covent Garden.,Person
The 1927–28 Scottish Cup was the 50th staging of Scotland's most prestigious football knockout competition. The Cup was won by Rangers who defeated Celtic in the final.,Tournament
"James Warring (born November 26, 1958) is an American boxer, kickboxer and mixed martial artist. He has won the world titles for boxing and kickboxing.",Athlete
"The Journal of Applied Physics is a peer-reviewed scientific journal published since 1931 by the American Institute of Physics. Its emphasis is on the understanding of the physics underpinning modern technology. The editor-in-chief is André Anders (Lawrence Berkeley National Laboratory). According to the Journal Citation Reports, the journal has a 2014 impact factor of 2.183.",PeriodicalLiterature
Amanita strobiliformis is a species of mushroom.,Eukaryote
"This article presents the discography of American country music singer-songwriter, Donna Fargo. Since 1972, Fargo has released 15 studio albums, one of which was certified Gold by the RIAA. She has also released 47 singles, 6 of which went to Number One on the Billboard Hot Country Singles chart.",MusicalWork
"Jerry G. Elliott (November 25, 1936 – April 5, 2010) was a judge on the Kansas Court of Appeals. Elliot served on this court from 1987 until his death.",Person
"B.J. Medical College, Pune (BJMC) is one of the premier medical institutions in Maharashtra and India. The college, administered by the Government of Maharashtra, comprises clinical and para/pre-clinical departments working alongside the Sassoon General Hospitals. The B.J. Medical School was started in 1878 and was converted to full-fledged B.J. Medical College in 1946. It has consistently ranked among the top 10 medical colleges in India for several years.",EducationalInstitution
Camden Cats Senior Australian Football Club is an Australian rules football club based in the Sydney suburb of Harrington Park. The club colours are blue and white and they are nicknamed the Cats.,SportsTeam
"SimG Records is an independent record label, dedicated to the promotion of new musical theatre and new writers to the British audience. It was founded by London-based director/producer Simon Greiff in 2009. Its affiliate company, SimG Productions showcases new work on stage, in concerts, cabarets, plays and on CD. In 2014, SimG Records releases were nominated for seven Broadway World Album Awards.",Company
Janine Sherri Zacharia is an American journalist.,Person
"STS-40, the eleventh launch of Space Shuttle Columbia, was a nine-day mission in June, 1991. It carried the Spacelab module for Spacelab Life Sciences 1 (SLS-1), the fifth Spacelab mission and the first dedicated solely to biology. STS-40 was the first spaceflight that included three women crew members.",Satellite
"Hygrophoropsis purpurascens is a species of fungus in the family Hygrophoropsidaceae. Originally described by Miles Joseph Berkeley and Moses Ashley Curtis in 1869 as Marasmius purpurascens, it was transferred to the genus Hygrophoropsis by Richard Dennis in 1952. It has been collected from Trinidad, Venezuela, Jamaica, and Cuba, where it grows on rotting logs in forests.",Eukaryote
"Maidstone Museum & Bentlif Art Gallery a local authority-run museum located in Maidstone, Kent, England, featuring internationally important collections including fine art, natural history, and human history.",Building
"Bestwood Park Cricket Ground was a cricket ground was laid out in 1867 by William Beauclerk, 10th Duke of St Albans. It hosted one important match when in 1879, a Nottinghamshire Eleven played the MCC. The ground is now a public recreation area.",SportFacility
Sir Eric Edward Bullus (20 November 1906 – 31 August 2001) was a British Conservative politician. He was Member of Parliament (MP) for Wembley North from 1950 until the constituency was abolished by boundary changes for the February 1974 general election.,Politician
"Hashemabad (Persian: هاشم اباد‎‎, also Romanized as Hāshemābād) is a village in Kenevist Rural District, in the Central District of Mashhad County, Razavi Khorasan Province, Iran. At the 2006 census, its population was 64, in 18 families.",Settlement
Mok-dong Station is a railway station on Seoul Subway Line 5.,Station
"The qualifying competition for the 1991 UNCAF Nations Cup was a football competition that was played from April 4, 1991 to May 12, 1991 to determine the 3 teams to join Costa Rica, who qualified automatically as hosts of the 1991 UNCAF Nations Cup. Six member associations participated in the qualifying process for the tournament places; however, Belize withdrew due to economic reasons.",Tournament
"RC Innsbruck is an Austrian rugby club in Innsbruck, founded in 1997.",SportsTeam
"Allison Glacier is a small glacier in Victoria Land, Antarctica. Its head is located just north of Mount Huggins, descending from the west slopes of Royal Society Range into Skelton Glacier. Abbott Spur separates the lower ends of Rutgers Glacier from Allison Glacier.",NaturalPlace
"William Francis \""Bill\"" Henry (born February 15, 1942 in Long Beach, California) is a former Major League Baseball pitcher. Henry played for the New York Yankees in 1966. In 2 career games, he had a 0-0 record, with a 0.00 ERA. He pitched in 3 innings in his 2 career games. He batted and threw left-handed. Henry was signed by the Yankees as an amateur free agent in 1964.",Athlete
"Donald Alexander Goss (born 2 October 1968), nicknamed Sandy Goss, is a former competition swimmer from Canada. Goss was a freestyle and backstroke specialist who was an Olympic silver medalist.",Athlete
The Guibé's Mantella (Mantella nigricans) is a species of frog in the Mantellidae family.It is endemic to Madagascar.Its natural habitats are subtropical or tropical moist lowland forests and rivers.It is threatened by habitat loss.,Animal
"Agelena choi is a species of spider in the family Agelenidae, which contains 1146 species of funnel-web spiders. It was first described by Paik in 1965.  It is commonly found in Korea.",Animal
"Hot Noon (or 12 O'Clock For Sure) is the 51st animated cartoon short subject in the Woody Woodpecker series. Released theatrically on October 12, 1953, the film was produced by Walter Lantz Productions and distributed by Universal International.",Cartoon
"Gary Seward (born 1 October 1961) is an English former professional footballer who played in the Football League as a forward for Blackpool. He has worked as a scout for a number of clubs including Bolton Wanderers, Coventry City and Wimbledon. Between October 2010 and October 2013 he worked as assistant manager at Forest Green Rovers and had a brief spell in caretaker charge of the club.",SportsManager
"The 1989 West Papua earthquake struck West Papua, Indonesia – then Irian Jaya province – on August 1 with a moment magnitude of 6.0 and a maximum Mercalli intensity of VIII (Severe). Around 120 people were killed, mainly due to landslides and mudslides.",NaturalEvent
Richard A. Radford (1919-2006) was a British-born American economist who has served in the IMF and became widely known for his 1945 article on POW camp economics.,Person
"Ganoderma brownii is a species of polypore fungus in the Ganodermataceae family. It is a plant pathogen and occasional saprotroph similar in appearance to Ganoderma applanatum. This species is restricted geographically to the Pacific Northwest, primarily observed in California. In the San Francisco Bay Area, it is very common on Umbellularia californica.",Eukaryote
"Anthony \""Tony\"" Funnell (born 20 August 1957) is a retired English professional football forward who appeared in the Football League for Bournemouth, Gillingham, Brentford and Southampton. After dropping into non-league football, he had a notable spell with Poole Town, making over 300 appearances and being inducted into the club's Hall of Fame in 2014. He later became a manager.",SportsManager
"Carlos Alberto \""Chacho\"" Álvarez (born December 26, 1948) is an Argentine politician; he was Vice President of Argentina during part of President Fernando de la Rúa's term, and currently heads the ALADI Secretariat.",Politician
"The Bernese Alps in the wide meaning (in German Berner Alpen i.w.S., in French Alpes Bernoises D.l.s.l.) are a mountain range in the northwestern part of the Alps. They are located in Switzerland.",NaturalPlace
The Roman Catholic Diocese of Kindu (Latin: Kinduen(sis)) is a diocese located in the cities of Kindu in the Ecclesiastical province of Bukavu in the Democratic Republic of the Congo.,ClericalAdministrativeRegion
"The 14th Syracuse Grand Prix was a motor race, run to Formula One rules, held on 4 April 1965 at Syracuse Circuit, Sicily. The race was run over 56 laps of the circuit, and was won by British driver Jim Clark in a Lotus 33.",SportsEvent
"The 2009 Louisville Cardinals football team represented the University of Louisville in the 2009 NCAA Division I FBS football season. The Cardinals were coached by Steve Kragthorpe, who was in his third season at Louisville. The Cardinals played their home games at Papa John's Cardinal Stadium. The Cardinals finished the season with a record 4–8 and 1–6 in Big East play. Kragthorpe was fired at the end of the season.",SportsTeamSeason
"Jack Helme (born 20 March 1989) is a British individual trampolinist, representing his nation at international competitions. He competed at world championships, including at the 2011 Trampoline World Championships.",Athlete
"Adoxophyes cyrtosema is a species of moth of the Tortricidae family. It is found in Tonga, on the New Hebrides and in China (Guangzhou, Fujian). The larvae have been recorded feeding on litchi and longan.",Animal
"Admiral Mark Edward Frederic Kerr, CB, CVO (26 September 1864 – 10 January 1944) was a Royal Navy and Royal Air Force officer during the First World War. Kerr was the Commander-in-Chief of the Royal Hellenic Navy in the early part of the First World War, Commander-in-Chief of the British Adriatic Squadron in 1916 and 1917 and was involved in the work to create the Royal Air Force in late 1917 and early 1918.",Person
Sinmang-ri Station is a railway station on Gyeongwon Line in South Korea.,Station
The Gould's jewelfront (Heliodoxa aurescens) is a medium-sized hummingbird in the Trochilidae family.It is found in tropical and equatorial South America. This is an uncommon species with an unusually large range compared to the other members of Heliodoxa. The common name commemorates the English ornithologist and bird artist John Gould (1804–1881).,Animal
Max Turner (9 October 1911 – 24 May 1960) was a former Australian rules footballer who played with Collingwood in the Victorian Football League (VFL).,Athlete
Entertaining Angels is a play by Richard Everett. The production was directed by Alan Strachan and produced by Michael Codron.,WrittenWork
"Ilarion Buiuc (born 1891, date of death unknown) was a Bessarabian politician.",Politician
"Sausenburg Castle  is a ruined German castle on the edge of the Black Forest, just north of the town of Kandern in Baden-Württemberg, between the villages of Sitzenkirch and Malsburg-Marzell. The castle was originally the stronghold of the lords of Sausenburg, and is built on a hill, 665 metres high, known as the Sausenberg.",Building
"Sunshine Radio is a radio station which broadcasts to Herefordshire and Monmouthshire from its studios in Hereford, England. It is operated by Murfin Media Ltd, and previously by Laser Broadcasting.",Broadcaster
"Robert \""Bobby\"" Lemieux (born December 16, 1944) is a retired professional ice hockey defenceman who played 19 games for the Oakland Seals of the National Hockey League (NHL) in 1967–68. He was a First Team All-Star and was named the top defenceman of the International Hockey League in 1965–66 while playing with the Muskegon Zephyrs. He played three seasons with the Western Hockey League's Vancouver Canucks before retiring in 1970.",WinterSportPlayer
"Jeremiah Pharms (born June 24, 1978) is a former American football fullback/linebacker in the Arena Football League. He played two seasons for the New York Dragons (2006–2007).",GridironFootballPlayer
"Martian Gothic: Unification (also known as just Martian Gothic) is a survival horror video game developed by Creative Reality for Microsoft Windows and Coyote Developments for the PlayStation and published by TalonSoft for Microsoft Windows and Take-Two Interactive for the PlayStation. The PlayStation version was one of a number of \""budget titles\"" released near the end of the system's lifespan.",Software
"Edgar Holmes Adams (April 7, 1868 – May 5, 1940) was an American competition diver and swimmer, numismatic scholar, author, coin collector and dealer.",Athlete
"Roland Simounet (born in Guyotville, Algeria, 31 Aug 1927 - died in Paris, 1996) was a French architect known primarily for his design of the Musée Picasso in Paris and the LaM in Villeneuve d'Ascq.",Person
"John F. Sweets is an American historian of modern French history specializing in the Vichy France era, the French Resistance, and occupied France.",Writer
"The following is a list of characters from the light novel, anime and manga series Sword Art Online. Most of the characters are introduced as gamers who play and consequently become trapped in a virtual reality massively multiplayer online role-playing game (VRMMORPG). The series chronicles their interactions in multiple online worlds: Sword Art Online (SAO), Alfheim Online (ALO), Gun Gale Online (GGO), and Underworld (UW).",ComicsCharacter
"Thorne Memorial Park Miniature Railway is a 7 1⁄4 in (184 mm) gauge and 5 in (127 mm) gauge miniature railway built in 1998 in Thorne, South Yorkshire, England, operating on two loops within the park.",Organisation
"The elm cultivar Ulmus × hollandica 'Blandford' was listed by the Urban Forestry Administration (UFA) of the District Department of Transportation in Washington, D.C., as one of its 'street trees' in 2008. However, the UFA has no further documentation to support it, and thus the entry may be spurious.",Plant
"Hugh James \""Jim\"" Saxton (born January 22, 1943) is an American Republican Party politician. He was a member of the United States House of Representatives from 1984 to 2009.",Politician
"The Roman Catholic Diocese of Rouyn–Noranda (Latin: Dioecesis Ruynensis–Norandensis) is a Roman Catholic diocese that includes part of the Province of Quebec. It is currently led by Bishop Dorylas Moreau. As of 2004, the diocese contains 38 parishes, 24 active diocesan priests, 9 religious priests, and 58,000 Catholics. It also has 84 Women Religious, and 10 Religious Brothers.",ClericalAdministrativeRegion
"Yuka Nishigaki (西墻 由香 Nishigaki Yuka, born September 3, 1982 in Tokyo) is a Japanese voice actress. She is the wife of Tsubasa Yonaga",Actor
"During the 2004–05 English football season, Wigan Athletic F.C. competed in the Football League Championship.",SportsTeamSeason
The Sultan Qaboos University Library is the legal deposit and copyright library for Oman.,EducationalInstitution
Pilot und Flugzeug (meaning Pilot and Aircraft in English) is a German language general aviation magazine published monthly in Germany.,PeriodicalLiterature
"These are the results of the men's individual all-around competition, one of eight events for male competitors in artistic gymnastics at the 1992 Summer Olympics in Barcelona. The qualification and final rounds took place on July 27, 29 and 31st at the Palau d'Esports de Barcelona.",Olympics
"Hidden Lake is an alpine lake in Boise County, Idaho, United States, located in the Sawtooth Mountains in the Sawtooth National Recreation Area. The lake is accessed from Sawtooth National Forest trail 154. Hidden Lake is in the Sawtooth Wilderness, and a wilderness permit can be obtained at a registration box at trailheads or wilderness boundaries. Mount Cramer, the second highest point in the Sawtooth Mountains rises to the northeast of Hidden Lake.",BodyOfWater
"\""Waterfall\"" is a song performed by Sopho Gelovani and Nodiko Tatishvili. It represented Georgia in the Eurovision Song Contest 2013 in Malmö, Sweden, coming 15th in the final with a total of 50 points. It was composed by Swedish producer Thomas G:son and Erik Bernholm.",Song
"Takachiho \""Taki\"" Inoue (井上 隆智穂 Inoue Takachiho, born 5 September 1963) is a Japanese racing driver.",RacingDriver
"Nepean Highway runs south from the corner of Glen Huntly Road and Brighton Road in Victoria, Australia to Portsea, along the eastern shore of Port Phillip. It is the primary road route to central Melbourne from Melbourne's southern suburbs.",RouteOfTransportation
The 2013–14 season was the 86th season in Real Valladolid ’s history and the 42nd in the top-tier.,SportsTeamSeason
"Voždovac Women's Basketball Club or Ženski košarkaški klub Voždovac (Serbian Cyrillic: Женски кошаркашки клуб Вождовац) is a Serbian women's basketball club from Belgrade, Serbia. In the 1971-72 season, the club won \""The Double\"" - for the first time the Yugoslavian League, and the national cup, and played in the inaugural edition of FIBA Women's European Cup Winners' Cup (subsequently renamed Ronchetti Cup) two-legged final, against the eventual winners Spartak Leningrad.",SportsTeam
"Josiah Bartlett (December 2, 1729 NS (November 21, 1729 OS) – May 19, 1795) was an American physician and statesman, delegate to the Continental Congress for New Hampshire, and signatory of the Declaration of Independence. He was later Chief Justice of the New Hampshire Superior Court of Judicature and Governor of the state.",Politician
"Michel Sabbah (Arabic: ميشيل صباح‎‎; born 19 March 1933 in Nazareth, Mandatory Palestine) was the Archbishop and Latin Patriarch of Jerusalem from 1987 to 2008, the first non-Italian to hold this position in more than five centuries.",Cleric
"Nikki Fuller (born January 23, 1968) is an American professional female bodybuilder. At her largest, Fuller weighed 200 lb (91 kg) and her biceps measured 18 in (457 mm). Some of her best lifts include 275 lb (125 kg) for 10 reps on bench press and 1,200 lb (544 kg) for multiple reps on leg press.",Athlete
"Caydee Christine Denney (born June 22, 1993) is an American pair skater. With John Coughlin, she is the 2012 Four Continents silver medalist and 2012 U.S. national champion. With former partner Jeremy Barrett, Denney is the 2010 U.S. national champion.",WinterSportPlayer
The Serbia national rugby league team represents Serbia in the sport of rugby league football and has been participating in international competition since 2003.,SportsTeam
"Maud Mary Chadburn CBE MD (9 March 1868 – 24 April 1957), was one of the earliest women in the United Kingdom to pursue a career as a surgeon. She also co-founded the South London Hospital for Women and Children in 1912 with fellow surgeon Eleanor Davies-Colley.",Scientist
Hebeloma leucosarx is a species of mushroom in the Hymenogastraceae family.,Eukaryote
Philodromus buxi is a spider species found from Europe to Kazakhstan.,Animal
"Sebiș (Hungarian: Borossebes) is a town in Arad County, western Transylvania, Romania. Situated 82 km from the county capital, Sebiș is one of the most important urban centres in the Crișul Alb valley. It administers three villages: Donceni (Dancsfalva), Prunișor (Kertes) and Sălăjeni (Szelezsény). Its territory occupies 61.81 square km in the greater Sebiș Basin, which is a sub-unit of the Crișul Alb Basin.",Settlement
"Monica Roşu (born May 11, 1987) is a former artistic gymnast from Romania. During her career, she won two Olympic gold medals (team and vault), a silver medal with the Romanian team at world championships, and two gold medals at the European Championships (team and vault).",Athlete
"Andranik Hakobyan (Armenian: Անդրանիկ Հակոբյան, born 6 October 1981 in Vagharshapat, Armenian SSR) is an Armenian amateur boxer. He is a World Cup winner, World silver medalist and two-time Olympian.",Boxer
"Louis Victor \""Vic\"" Armbruster (born 12 July 1902 in Meerschaum Vale, New South Wales, died 1984) was an Australian rugby league footballer for New South Wales, Queensland and Australia. He is considered one of the nation's finest footballers of the 20th century. He primarily played in the Second-row.",Athlete
"In Greek mythology, the name Thronia (Θρωνία) or Thronie (Θρωνίη) may refer to: \n*  A Naiad nymph, mother of Abderus by Poseidon and the eponym of the city Thronion in Opuntian Locris.  \n*  A daughter of Belus and mother of Arabus, the eponym of Arabia, by Hermes.",FictionalCharacter
"McElroy Creek is a tributary of Middle Island Creek, 22.1 miles (35.6 km) long, in northern West Virginia in the United States. Via Middle Island Creek and the Ohio River, it is part of the watershed of the Mississippi River, draining an area of 106.2 square miles (275 km2) in a rural region on the unglaciated portion of the Allegheny Plateau.",Stream
"Yui Hatano (Japanese: 波多野 結衣/はたの ゆい), is a Japanese actress, AV idol and model. She is popular in Taiwan, where she is regarded as a lookalike for the popular Taiwanese actress and model Lin Chi-ling. In 2015, it was announced that she is to be featured on Taiwan's EasyCard public transport payment cards, in two different photographs: one as a devil, one as an angel.",Actor
"Mónica Haydée Fein (born June 3, 1957) is an Argentine biochemist and Socialist Party politician elected Mayor of Rosario in 2011.",Politician
"Uaxaclajuun Ub'aah K'awiil (also known by the appellation \""18-Rabbit\"" or \""Eighteen Rabbit\""), was the 13th ajaw or ruler of the powerful Maya polity associated with the site of Copán in modern Honduras (its Classic Maya name was probably Oxwitik). He ruled from January 2, 695, to May 3, 738.",Person
Omiodes seminitidalis is a moth in the Crambidae family. It was described by Schaus in 1912. It is found in Costa Rica.,Animal
"The Cabourg Film Festival (French: Festival du Film de Cabourg - Journées romantiques or simply Festival du Film de Cabourg) is an annual film festival held every June in Cabourg, France. Founded in 1983 by writer-journalist Gonzague Saint Bris, the festival is dedicated to films in the romantic genre and films with elements of romanticism.",SocietalEvent
"Hampton Square Mall, later Hampton Towne Centre, was an enclosed shopping mall in Essexville, Michigan. Built in 1975, the property became a dead mall following the closure of its anchor stores, and ultimately closed in 2010. The building, vacant except for a thrift store, an intermediate school district, and a Michigan Department of Human Services office, is owned by Art Dore.",Building
"Yasushi Iihara (飯原 誉士 Iihara Yasushi, born April 26, 1983 in Oyama, Tochigi, Japan) is a professional Japanese baseball player. He plays outfielder for the Tokyo Yakult Swallows.",Athlete
"Christopher Nyaole \""Chris\"" Jafta (born 1959) is a judge of the Constitutional Court of South Africa.",Person
"William Farrington Aldrich (March 11, 1853 – October 30, 1925) was an American politician and a U.S. Representative from Alabama. He was brother of Truman Heminway Aldrich and great-great-grandfather of William J. Edwards.",Politician
"OGLE-TR-211b is a transiting planet in Carina constellation. Its radius is about 36% more than Jupiter and has mass 3% more than Jupiter, which is considered an “inflated Hot Jupiter”. The planet takes 3.7 days at about the same distance as 51 Pegasi b orbits around 51 Pegasi.",CelestialBody
"Christen Christensen  (17 September 1904 in Oslo – 2 June 1969 in Oslo) was a Norwegian pair skater. He represented Oslo Skøiteklub. His pairs partner was Randi Bakke. They are the 1933 World bronze medalists. They finished fifth at the 1923 World Figure Skating Championships and the 1934 World Figure Skating Championships. They represented Norway at the 1936 Winter Olympics, where they placed 15th. They were also eight time (1929–1936) Norwegian national champions.",WinterSportPlayer
"Lauro Cruz (born 20 May 1933 in Beaumont) is an American state politician who served as a member of the Texas House of Representatives from a district in Harris County, Texas. Cruz was the first Mexican-American legislator to be elected in Harris County since Lorenzo De Zavala in 1836. A Democrat who served three terms, Cruz focused on the areas of minimum wage, rights for farm workers, and migrant worker housing and transportation.",Person
"This is a list of Bulgarian football transfers for the 2012–13 winter transfer window. Only transfers involving a team from the A PFG and B PFG are listed. The window is closed at midnight on 28 February 2013. Players without a club may join one at any time, either during or in between transfer windows.",OrganisationMember
"The Pasadena Playhouse is a historic performing arts venue located 39 S. El Molino Avenue in Pasadena, California. The 686-seat auditorium produces a variety of cultural and artistic events, professional shows, and community engagements each year.",Venue
"Mamba is a steel hypercoaster designed by Steve Okamoto, and built by D.H. Morgan Manufacturing. Mamba is located at Worlds of Fun in Kansas City, Missouri. Mamba opened in 1998 at a cost of 10 million USD.",AmusementParkAttraction
"Gary Nicklaus (born January 15, 1969) is an American former professional golfer. He spent three years as a member of the PGA Tour but is best known as the son of legendary golfer Jack Nicklaus.",Athlete
"The Cathcart Circle Lines form a suburban railway route linking Glasgow (Central) to Cathcart via a circular line, with branches to Newton and Neilston, on the south bank of the River Clyde. They are part of the Strathclyde Partnership for Transport network.",RouteOfTransportation
Colostethus alacris is a species of frog in the Dendrobatidae family.It is endemic to Colombia.Its natural habitats are subtropical or tropical moist montane forests and rivers.,Animal
"Saint Zacchaeus of Jerusalem (died 116 AD?) is a 2nd-century Christian saint venerated by the Roman Catholic and Eastern Orthodox churches. Also known also Zacharias, he was the fourth Bishop of Jerusalem. His feast day is August 23. According to Eusebius, he was a Jewish Christian. Little is known about his life although he is recognized as a saint. His episcopacy was about the years 112 to 116, when he probably died.",Cleric
The Euronova Media Group trust is a Moldovan group of media companies.,Broadcaster
"Kim Cloutier (/klʊtjeɪ/, born March 25, 1987) is a Canadian fashion model, known for numerous lingerie, swimsuit and cosmetics campaigns.",Person
